,Trail Name,compound,RF_Sentiment,name_from_alltrails,name,area_name,city_name,state_name,country_name,length,elevation_gain,difficulty_rating,route_type,avg_rating,num_reviews,features,activities,river,beach,strollers,forest,city-walk,partially-paved,kids,rails-trails,dogs,waterfall,dogs-leash,ada,paved,hot-springs,views,dogs-no,cave,historic-site,wildlife,wild-flowers,lake,mountain-biking,surfing,off-road-driving,camping,walking,fishing,whitewater-kayaking,road-biking,horseback-riding,rails-trails.1,skiing,backpacking,scenic-driving,paddle-sports,sea-kayaking,canoeing,trail-running,bike-touring,birding,rock-climbing,cross-country-skiing,snowshoeing,ice-climbing,snowboarding,hiking,fly-fishing,nature-trips,update_name,update_state,trail_url,Lat,Lng
1277,Painted Canyon,0.74803,0,Painted Canyon Trail,Painted Canyon Trail,Theodore Roosevelt National Park,Belfield,North Dakota,United States,6920.162,134.7216,3,out and back,4.0,21,['wildlife'],"['hiking', 'nature-trips']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Painted-Canyon-Trail,North-Dakota,https://www.alltrails.com/trail/us/North-Dakota/Painted-Canyon-Trail,46.89518,-103.37975
1278,Painted Desert Rim Trail,0.7726333333333334,1,Painted Desert Rim Trail,Painted Desert Rim Trail,Petrified Forest National Park,Chambers,Arizona,United States,1770.274,11.8872,1,out and back,4.0,61,"['dogs-leash', 'kids', 'views']","['hiking', 'nature-trips', 'walking']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Painted-Desert-Rim-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Painted-Desert-Rim-Trail,35.080330000000004,-109.78349
1279,Painted Wall,0.76155,1,Painted Wall View Trail,Painted Wall View Trail,Black Canyon of the Gunnison National Park,Montrose,Colorado,United States,321.868,1.8288,1,out and back,4.5,59,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Painted-Wall-View-Trail,Colorado,https://www.alltrails.com/trail/us/Colorado/Painted-Wall-View-Trail,38.5805,-107.7161
1280,Panorama Loop Trail,0.96235,1,Panorama Trail,Panorama Trail,Yosemite National Park,Yosemite Valley,California,United States,14484.06,687.9336,5,out and back,5.0,61,"['river', 'views', 'waterfall', 'wildlife']","['hiking', 'trail-running']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Panorama-Trail,California,https://www.alltrails.com/trail/us/California/Panorama-Trail,37.72749,-119.57416
1281,Panorama Trail,0.79502,1,Panorama Trail,Panorama Trail,Yosemite National Park,Yosemite Valley,California,United States,14484.06,687.9336,5,out and back,5.0,61,"['river', 'views', 'waterfall', 'wildlife']","['hiking', 'trail-running']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Panorama-Trail,California,https://www.alltrails.com/trail/us/California/Panorama-Trail,37.72749,-119.57416
1282,Panorama Point County Park,0.47945,0,Panorama Point,Panorama Point,Capitol Reef National Park,Torrey,Utah,United States,160.934,2.7432,1,out and back,4.0,32,"['dogs-no', 'kids', 'views']","['hiking', 'walking']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Panorama-Point,Utah,https://www.alltrails.com/trail/us/Utah/Panorama-Point,38.30695,-111.29576
1283,Panoramic Point,0.68397,0,Panoramic Point,Panoramic Point,Kings Canyon National Park,Cedar Grove,California,United States,804.67,16.764,1,loop,4.5,29,"['dogs-no', 'forest', 'kids', 'views']","['nature-trips', 'walking']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Panoramic-Point,California,https://www.alltrails.com/trail/us/California/Panoramic-Point,36.75378,-118.94655
1284,Panther Creek Trail,0.9386,1,Fourth of July Pass via Panther Creek Trail,Fourth of July Pass via Panther Creek Trail,North Cascades National Park,Marblemount,Washington,United States,14966.862,759.8664,3,out and back,4.0,22,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'walking']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Fourth-of-July-Pass-via-Panther-Creek-Trail,Washington,https://www.alltrails.com/trail/us/Washington/Fourth-of-July-Pass-via-Panther-Creek-Trail,48.68838,-121.09453
1285,Panther Path Trail,0.54711,0,Panther Path,Panther Path,Big Bend National Park,Big Bend National Park,Texas,United States,160.934,0.9144,1,loop,3.0,7,"['ada', 'dogs-no', 'kids', 'paved', 'strollers']","['hiking', 'walking']",0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Panther-Path,Texas,https://www.alltrails.com/trail/us/Texas/Panther-Path,29.3282,-103.20606
1286,Panum Crater,0.5041399999999999,0,Ubehebe and Little Hebe Crater Trail,Ubehebe and Little Hebe Crater Trail,Death Valley National Park,Death Valley,California,United States,3540.548,220.98,1,loop,4.0,47,"['dogs-no', 'kids', 'views']","['hiking', 'nature-trips', 'walking']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Ubehebe-and-Little-Hebe-Crater-Trail,California,https://www.alltrails.com/trail/us/California/Ubehebe-and-Little-Hebe-Crater-Trail,37.01083,-117.4549
1287,Ubehebe Crater,0.62942,0,Ubehebe and Little Hebe Crater Trail,Ubehebe and Little Hebe Crater Trail,Death Valley National Park,Death Valley,California,United States,3540.548,220.98,1,loop,4.0,47,"['dogs-no', 'kids', 'views']","['hiking', 'nature-trips', 'walking']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Ubehebe-and-Little-Hebe-Crater-Trail,California,https://www.alltrails.com/trail/us/California/Ubehebe-and-Little-Hebe-Crater-Trail,37.01083,-117.4549
1288,Paradise Valley Trail,0.942425,1,Paradise Valley Trail,Paradise Valley Trail,Kings Canyon National Park,Hume,California,United States,27519.714,905.8656,3,out and back,5.0,55,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'walking']",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Paradise-Valley-Trail,California,https://www.alltrails.com/trail/us/California/Paradise-Valley-Trail,36.79469,-118.58292
1289,Paria View,0.66959,0,Paria View,Paria View,Bryce Canyon National Park,Bryce,Utah,United States,482.802,23.7744,1,out and back,4.0,26,"['ada', 'dogs-no', 'kids', 'paved', 'strollers', 'views', 'wildlife']","['birding', 'nature-trips', 'walking']",0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Paria-View,Utah,https://www.alltrails.com/trail/us/Utah/Paria-View,37.59635,-112.16967
1290,Park Avenue Trail,0.7926300000000001,1,Park Avenue Trail,Park Avenue Trail,Arches National Park,Moab,Utah,United States,2896.812,90.8304,1,out and back,4.5,279,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Park-Avenue-Trail,Utah,https://www.alltrails.com/trail/us/Utah/Park-Avenue-Trail,38.62458,-109.5997
1291,Park Loop Road,0.5384,0,Acadia Park Loop Road,Acadia Park Loop Road,Acadia National Park,Bar Harbor,Maine,United States,39428.83,623.9256,1,loop,4.5,32,"['beach', 'dogs', 'kids', 'partially-paved', 'views', 'wildlife']","['birding', 'nature-trips', 'road-biking', 'scenic-driving']",0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Acadia-Park-Loop-Road,Maine,https://www.alltrails.com/trail/us/Maine/Acadia-Park-Loop-Road,44.40949,-68.24721
1292,Park Point Nature Trail,0.54647,0,Cedar Point Nature Trail,Cedar Point Nature Trail,Black Canyon of the Gunnison National Park,Montrose,Colorado,United States,482.802,4.8768,3,out and back,4.5,21,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Cedar-Point-Nature-Trail,Colorado,https://www.alltrails.com/trail/us/Colorado/Cedar-Point-Nature-Trail,38.57637,-107.7206
1293,Peak 9,0.74081,0,Wasson Peak Trail,Wasson Peak Trail,Saguaro National Park,Tucson,Arizona,United States,12713.786,567.8424,3,loop,4.5,229,"['cave', 'dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Wasson-Peak-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Wasson-Peak-Trail,32.24669,-111.16708
1294,Wasson Peak,0.72309,0,Wasson Peak Trail,Wasson Peak Trail,Saguaro National Park,Tucson,Arizona,United States,12713.786,567.8424,3,loop,4.5,229,"['cave', 'dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Wasson-Peak-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Wasson-Peak-Trail,32.24669,-111.16708
1295,Peaks of Otter Visitor Center,0.90867,1,High Peaks Trail,High Peaks Trail,Pinnacles National Park,Paicines,California,United States,10138.842,539.8008,7,loop,4.5,88,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,High-Peaks-Trail,California,https://www.alltrails.com/trail/us/California/High-Peaks-Trail,36.48421,-121.16649
1296,Pelican Valley Trail,0.801,1,Pelican Valley Trail,Pelican Valley Trail,Yellowstone National Park,Yellowstone National Park,Wyoming,United States,25266.638,432.816,3,point to point,4.0,9,"['dogs-no', 'forest', 'lake', 'views', 'wildlife']","['backpacking', 'hiking', 'trail-running']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Pelican-Valley-Trail,Wyoming,https://www.alltrails.com/trail/us/Wyoming/Pelican-Valley-Trail,44.55984,-110.31872
1297,Pemetic Mountain,0.86274,1,Pemetic Mountain via Pemetic Northwest Trail,Pemetic Mountain via Pemetic Northwest Trail,Acadia National Park,Mount Desert,Maine,United States,1931.208,232.8672,3,out and back,4.5,66,"['forest', 'views']","['birding', 'hiking', 'nature-trips']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Pemetic-Mountain-via-Pemetic-Northwest-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Pemetic-Mountain-via-Pemetic-Northwest-Trail,44.34121,-68.25037
1298,Penobscot Mountain,0.88378,1,Penobscot Mountain Trail,Penobscot Mountain Trail,Acadia National Park,Mount Desert,Maine,United States,4667.086,296.8752,3,out and back,5.0,163,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Penobscot-Mountain-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Penobscot-Mountain-Trail,44.32023,-68.25286
1299,Penobscot Mountain Trail,0.82706,1,Penobscot Mountain Trail,Penobscot Mountain Trail,Acadia National Park,Mount Desert,Maine,United States,4667.086,296.8752,3,out and back,5.0,163,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Penobscot-Mountain-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Penobscot-Mountain-Trail,44.32023,-68.25286
1300,Perpendicular Trail,0.8776400000000001,1,Perpendicular Trail,Perpendicular Trail,Acadia National Park,Southwest Harbor,Maine,United States,3540.548,270.9672,7,out and back,4.5,54,"['dogs-no', 'forest', 'lake', 'views']","['hiking', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Perpendicular-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Perpendicular-Trail,44.30009,-68.35026
1301,Petrified Forest,0.5669,0,Petrified Forest Trail,Petrified Forest Trail,Theodore Roosevelt National Park,Fairfield,North Dakota,United States,16415.268,253.8984,3,loop,4.0,74,"['dogs-no', 'views', 'wildlife']","['hiking', 'trail-running']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Petrified-Forest-Trail,North-Dakota,https://www.alltrails.com/trail/us/North-Dakota/Petrified-Forest-Trail,46.99627,-103.60466
1302,Petrified Forest,0.5669,0,Petrified Forest Trail,Petrified Forest Trail,Yellowstone National Park,Yellowstone National Park,Wyoming,United States,5632.69,534.924,5,out and back,4.5,37,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Petrified-Forest-Trail,Wyoming,https://www.alltrails.com/trail/us/Wyoming/Petrified-Forest-Trail,44.91182,-110.32773
1303,Petrified Tree,-0.0044999999999999,0,Petrified Tree Trail,Petrified Tree Trail,Yellowstone National Park,Yellowstone National Park,Wyoming,United States,160.934,5.7912,1,out and back,3.5,42,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers']","['birding', 'nature-trips', 'walking']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Petrified-Tree-Trail,Wyoming,https://www.alltrails.com/trail/us/Wyoming/Petrified-Tree-Trail,44.91556,-110.43848
1304,Pheasant Ridge Winery,0.91892,1,South Kaibab Trail to Cedar Ridge,South Kaibab Trail to Cedar Ridge,Grand Canyon National Park,Grand Canyon,Arizona,United States,4988.954,358.7496,3,out and back,5.0,489,"['cave', 'dogs-no', 'forest', 'partially-paved', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'walking', 'horseback-riding']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,South-Kaibab-Trail-to-Cedar-Ridge,Arizona,https://www.alltrails.com/trail/us/Arizona/South-Kaibab-Trail-to-Cedar-Ridge,36.05346,-112.08361
1305,South Kaibab Trail,0.85775,1,South Kaibab Trail to Cedar Ridge,South Kaibab Trail to Cedar Ridge,Grand Canyon National Park,Grand Canyon,Arizona,United States,4988.954,358.7496,3,out and back,5.0,489,"['cave', 'dogs-no', 'forest', 'partially-paved', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'walking', 'horseback-riding']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,South-Kaibab-Trail-to-Cedar-Ridge,Arizona,https://www.alltrails.com/trail/us/Arizona/South-Kaibab-Trail-to-Cedar-Ridge,36.05346,-112.08361
1306,Piegan Pass,0.8274100000000001,1,Piegan Pass Trail,Piegan Pass Trail,Glacier National Park,Siyeh Bend,Montana,United States,19955.816,613.8672,7,point to point,4.5,56,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'hiking']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Piegan-Pass-Trail,Montana,https://www.alltrails.com/trail/us/Montana/Piegan-Pass-Trail,48.70154,-113.66749
1307,Pine Canyon Trail,0.6417200000000001,0,Pine Canyon Trail,Pine Canyon Trail,Big Bend National Park,Big Bend National Park,Texas,United States,6920.162,304.8,3,out and back,4.0,49,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']",['hiking'],0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Pine-Canyon-Trail,Texas,https://www.alltrails.com/trail/us/Texas/Pine-Canyon-Trail,29.26699,-103.22779
1308,Pine Creek Canyon Trail,0.63574,0,Pine Canyon Trail,Pine Canyon Trail,Big Bend National Park,Big Bend National Park,Texas,United States,6920.162,304.8,3,out and back,4.0,49,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']",['hiking'],0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Pine-Canyon-Trail,Texas,https://www.alltrails.com/trail/us/Texas/Pine-Canyon-Trail,29.26699,-103.22779
1309,Pine Mountain Trail,0.7770699999999999,1,Pine Mountain Loop Trail,Pine Mountain Loop Trail,Great Smoky Mountains National Park,Tallassee,Tennessee,United States,12874.72,429.768,3,loop,3.5,7,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Pine-Mountain-Loop-Trail,Tennessee,https://www.alltrails.com/trail/us/Tennessee/Pine-Mountain-Loop-Trail,35.60784,-83.9362
1310,Pine Tree Arch,0.54123,0,Pine Tree Arch Trail and Tunnel Arch Trail,Pine Tree Arch Trail and Tunnel Arch Trail,Arches National Park,Moab,Utah,United States,1448.406,57.912,1,out and back,4.5,155,"['dogs-no', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Pine-Tree-Arch-Trail-and-Tunnel-Arch-Trail,Utah,https://www.alltrails.com/trail/us/Utah/Pine-Tree-Arch-Trail-and-Tunnel-Arch-Trail,38.78292,-109.59513
1311,Pine Tree Arch Trail,0.6720999999999999,0,Pine Tree Arch Trail and Tunnel Arch Trail,Pine Tree Arch Trail and Tunnel Arch Trail,Arches National Park,Moab,Utah,United States,1448.406,57.912,1,out and back,4.5,155,"['dogs-no', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Pine-Tree-Arch-Trail-and-Tunnel-Arch-Trail,Utah,https://www.alltrails.com/trail/us/Utah/Pine-Tree-Arch-Trail-and-Tunnel-Arch-Trail,38.78292,-109.59513
1312,Tunnel Arch,0.3393899999999999,0,Pine Tree Arch Trail and Tunnel Arch Trail,Pine Tree Arch Trail and Tunnel Arch Trail,Arches National Park,Moab,Utah,United States,1448.406,57.912,1,out and back,4.5,155,"['dogs-no', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Pine-Tree-Arch-Trail-and-Tunnel-Arch-Trail,Utah,https://www.alltrails.com/trail/us/Utah/Pine-Tree-Arch-Trail-and-Tunnel-Arch-Trail,38.78292,-109.59513
1313,Pineland Trail,0.17471,0,Pinelands Trail,Pinelands Trail,Everglades National Park,Homestead,Florida,United States,643.736,0.0,1,loop,3.5,19,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Pinelands-Trail,Florida,https://www.alltrails.com/trail/us/Florida/Pinelands-Trail,25.42319,-80.67959
1314,Pinnacles Trail,0.80779,1,Pinnacles Trail,Pinnacles Trail,Big Bend National Park,Terlingua,Texas,United States,12874.72,598.932,5,out and back,4.5,17,"['dogs-no', 'forest', 'views']","['hiking', 'trail-running']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Pinnacles-Trail,Texas,https://www.alltrails.com/trail/us/Texas/Pinnacles-Trail,29.27019,-103.30096
1315,Pipiwai Trail,0.7516700000000001,1,Pipiwai Trail and Waimoku Falls,Pipiwai Trail and Waimoku Falls,Haleakala National Park,Hana,Maui,Hawaii,5471.756,249.936,3,out and back,5.0,697,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Pipiwai-Trail-and-Waimoku-Falls,Maui,https://www.alltrails.com/trail/us/Maui/Pipiwai-Trail-and-Waimoku-Falls,20.66233,-156.04445
1316,Piracy Point,0.4215,0,Piracy Point,Piracy Point,Bryce Canyon National Park,Bryce,Utah,United States,482.802,17.9832,1,out and back,4.0,25,"['dogs-no', 'forest', 'kids', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Piracy-Point,Utah,https://www.alltrails.com/trail/us/Utah/Piracy-Point,37.5449,-112.24682
1317,Pohono Trail,0.8419399999999999,1,Pohono Trail Glacier Point to Inspiration Point,Pohono Trail Glacier Point to Inspiration Point,Yosemite National Park,Yosemite Valley,California,United States,19312.08,615.696,3,point to point,5.0,34,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Pohono-Trail-Glacier-Point-to-Inspiration-Point,California,https://www.alltrails.com/trail/us/California/Pohono-Trail-Glacier-Point-to-Inspiration-Point,37.72686,-119.57381
1318,Point Imperial Drive,0.77509,1,Point Imperial,Point Imperial,Grand Canyon National Park,North Rim,Arizona,United States,160.934,6.7056,1,out and back,4.5,24,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Point-Imperial,Arizona,https://www.alltrails.com/trail/us/Arizona/Point-Imperial,36.27911,-111.97786
1319,Point Sublime,0.5378200000000001,0,Point Sublime Trail,Point Sublime Trail,Yellowstone National Park,Yellowstone National Park,Wyoming,United States,4345.218,103.9368,1,out and back,4.5,79,"['dogs-no', 'forest', 'kids', 'river', 'views']",['hiking'],1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Point-Sublime-Trail,Wyoming,https://www.alltrails.com/trail/us/Wyoming/Point-Sublime-Trail,44.72018,-110.47974
1320,Pond-Dakota Mission Park and Gideon Pond House,0.7712428571428571,1,Shantz and Mica View Trail,Shantz and Mica View Trail,Saguaro National Park,Tucson,Arizona,United States,4184.284,36.8808,3,loop,4.5,15,"['views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Shantz-and-Mica-View-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Shantz-and-Mica-View-Trail,32.22061,-110.72642
